word	zh	image
sounds	声音	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Work_With_Sounds_LOGO.jpg/250px-Work_With_Sounds_LOGO.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
source	来源	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Html-source-code2.png/250px-Html-source-code2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sources	来源	https://upload.wikimedia.org/wikipedia/commons/2/2c/Two_sources_interference.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
space	空间	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Deep_Space_1_B.png/250px-Deep_Space_1_B.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spaced	有间隔	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Spaced_%28title_card%29.jpg/250px-Spaced_%28title_card%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spaces	空格	
spam	垃圾	https://upload.wikimedia.org/wikipedia/commons/e/ee/Spamstar1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
span	跨度	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Span%2C_Emil_-_Campi%C3%B1a.jpg/250px-Span%2C_Emil_-_Campi%C3%B1a.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spare	备用	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Normal_tire%2C_spare_and_jack.jpg/250px-Normal_tire%2C_spare_and_jack.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spares	备件	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/Barkerend_Auto_Spares_-_Barkerend_Road_-_geograph.org.uk_-_1572998.jpg/250px-Barkerend_Auto_Spares_-_Barkerend_Road_-_geograph.org.uk_-_1572998.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spark	激发	https://upload.wikimedia.org/wikipedia/commons/3/3d/Spark_Matsunaga.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
speak	说	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Mrs._Elizabeth_Schauss_from_Toledo%2C_Ohio%2C_speaking_on_women%27s_suffrage_c._1912.png/120px-Mrs._Elizabeth_Schauss_from_Toledo%2C_Ohio%2C_speaking_on_women%27s_suffrage_c._1912.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
speaker	说话人	https://upload.wikimedia.org/wikipedia/commons/6/64/Fawzia_Koofi%2C_deputy_speaker_of_the_Wolesi_Jirga.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
speakers	扬声器	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Speakers_corner.jpg/250px-Speakers_corner.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
speaking	说话	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Mrs._Elizabeth_Schauss_from_Toledo%2C_Ohio%2C_speaking_on_women%27s_suffrage_c._1912.png/120px-Mrs._Elizabeth_Schauss_from_Toledo%2C_Ohio%2C_speaking_on_women%27s_suffrage_c._1912.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
specific	具体	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/SOA-non_specific_Urethritis-male.jpg/250px-SOA-non_specific_Urethritis-male.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
specifically	具体地	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Chiaki_Ishikawa_at_Anime_Expo_2007.jpg/250px-Chiaki_Ishikawa_at_Anime_Expo_2007.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
speed	速度	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/55_mph_speed_limit_004_%28crop%29.jpg/250px-55_mph_speed_limit_004_%28crop%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spelled	拼写	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/Enchantment_%281948%29_trailer_1.jpg/250px-Enchantment_%281948%29_trailer_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spend	花费	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/I_Need_to_Spend_a_Penny%5E_-_geograph.org.uk_-_1278446.jpg/250px-I_Need_to_Spend_a_Penny%5E_-_geograph.org.uk_-_1278446.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
spending	支出	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Federal_Spending_to_Revenue_by_State_and_Year.png/120px-Federal_Spending_to_Revenue_by_State_and_Year.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
