word	zh	image
worked	已工作	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Dartmoor%2C_worked_granite_-_geograph.org.uk_-_794778.jpg/250px-Dartmoor%2C_worked_granite_-_geograph.org.uk_-_794778.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
workers	工人	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/Female_workers_assembling_Piat_anti-tank_gun_parts._Orilla%2C_Ontario_1944_LAC_3197624E000762429.jpeg/250px-Female_workers_assembling_Piat_anti-tank_gun_parts._Orilla%2C_Ontario_1944_LAC_3197624E000762429.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
workflows	工作流	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Separating_review_and_message_to_creator_workflows_-_option_2.png/250px-Separating_review_and_message_to_creator_workflows_-_option_2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
workforce	劳动力	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/North_American_workforce_to_Brazil.jpg/250px-North_American_workforce_to_Brazil.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
working	工作	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/Yearly_working_time_2004.jpg/250px-Yearly_working_time_2004.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
workload	负载	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/NasaTLX.png/120px-NasaTLX.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
workplaces	工作场所	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/SNCF_VB2N_107_interior_Paris_St_Lazare_24-07-04.jpg/250px-SNCF_VB2N_107_interior_Paris_St_Lazare_24-07-04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
works	工作	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/John_D._Works%2C_1909.jpg/250px-John_D._Works%2C_1909.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
worksheets	作业纸	https://upload.wikimedia.org/wikipedia/commons/7/75/Crystal_004_spreadsheet_document.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
workshops	研讨会	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Horlicks_Factory_-_geograph.org.uk_-_580427.jpg/250px-Horlicks_Factory_-_geograph.org.uk_-_580427.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
workstations	工位	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/LUCASSegmentation1.jpg/250px-LUCASSegmentation1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
worst	最差	https://upload.wikimedia.org/wikipedia/commons/9/9c/Worst_games.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
wrap	包装	
write	写	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/Students_Write_Wikipedia_Statistics_2013-2015.png/250px-Students_Write_Wikipedia_Statistics_2013-2015.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
writers	作者	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Kamala_das.jpg/250px-Kamala_das.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
writes	写	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/Aristophanes_-_Project_Gutenberg_eText_12788.png/250px-Aristophanes_-_Project_Gutenberg_eText_12788.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
writing	写作	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Evangelist_Saint_Mark_writing_the_Gospel_with_his_symbol%2C_the_Lion%2C_holding_a_scroll_MET_tem1719036dmk.jpg/250px-Evangelist_Saint_Mark_writing_the_Gospel_with_his_symbol%2C_the_Lion%2C_holding_a_scroll_MET_tem1719036dmk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
written	已写	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/Einbrief.jpg/250px-Einbrief.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
year	年	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/2013-01_happy-new-year_003_net.jpg/120px-2013-01_happy-new-year_003_net.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
yearly	每年	https://upload.wikimedia.org/wikipedia/commons/8/8a/Yearly_Ukrainian_National_Awards_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
yet	尚未	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/Yet_another_parapet_-_geograph.org.uk_-_214743.jpg/250px-Yet_another_parapet_-_geograph.org.uk_-_214743.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
yield	产出	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/TAR-yield-icon.png/250px-TAR-yield-icon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
you	你	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Baba_Is_You_logo.png/250px-Baba_Is_You_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
younger	更年轻	
your	你的	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Your_Best_Friend_%281922%29_-_9.jpg/250px-Your_Best_Friend_%281922%29_-_9.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
zero	零	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Zip_the_pinhead.jpg/250px-Zip_the_pinhead.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
zones	区域	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Germany_after_WWII_zones_USA.png/250px-Germany_after_WWII_zones_USA.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
grandfathered	已豁免	https://upload.wikimedia.org/wikipedia/commons/d/d7/Gramps-logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
unwanted	不想要	https://upload.wikimedia.org/wikipedia/commons/d/d4/Unwanted_Witness.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
